ID;Active (0/1);Name *;Categories (x,y,z...);Reference #;EAN13;Tags,(x,y,z...);Feature(Name:Value:Position)
276;1;Basar, Telangana;8;Adilabad ;Arunachal Pradesh;Basar,Telangana,Adilabad,Arunachal,Pradesh;State:Arunachal Pradesh,Dist/Location:Adilabad 
277;1;Ziro;8;Subansiri ;Arunachal Pradesh;Ziro,Subansiri,Arunachal,Pradesh;State:Arunachal Pradesh,Dist/Location:Subansiri 
278;1;Pasighat;8;Siang ;Arunachal Pradesh;Pasighat,Siang,Arunachal,Pradesh;State:Arunachal Pradesh,Dist/Location:Siang 
279;1;Roing;8;Dibang Valley;Arunachal Pradesh;Roing,Dibang,Valley,Arunachal,Pradesh;State:Arunachal Pradesh,Dist/Location:Dibang Valley
280;1;Pakke Tiger Reserve;8;Kameng ;Arunachal Pradesh;Pakke,Tiger,Reserve,Kameng,Arunachal,Pradesh;State:Arunachal Pradesh,Dist/Location:Kameng 
281;1;Daporijo;8;Subansiri ;Arunachal Pradesh;Daporijo,Subansiri,Arunachal,Pradesh;State:Arunachal Pradesh,Dist/Location:Subansiri 
282;1;Dibang Wildlife Sanctuary;8;Dibang Valley ;Arunachal Pradesh;Dibang,Wildlife,Sanctuary,Dibang,Valley,Arunachal,Pradesh;State:Arunachal Pradesh,Dist/Location:Dibang Valley 
283;1;Amer Fort;8;Jaipur;Rajastan;Amer,Fort,Jaipur,Rajastan;State:Rajastan,Dist/Location:Jaipur
284;1;City Palace;8;Jaipur;Rajastan;City,Palace,Jaipur,Rajastan;State:Rajastan,Dist/Location:Jaipur
285;1;Hawa Mahal;8;Jaipur;Rajastan;Hawa,Mahal,Jaipur,Rajastan;State:Rajastan,Dist/Location:Jaipur
286;1;Mehrangarh Fort;8;Jodhpur;Rajastan;Mehrangarh,Fort,Jodhpur,Rajastan;State:Rajastan,Dist/Location:Jodhpur
287;1;City Palace;8;Udaipur;Rajastan;City,Palace,Udaipur,Rajastan;State:Rajastan,Dist/Location:Udaipur
288;1;Jantar Mantar;8;Jaipur;Rajastan;Jantar,Mantar,Jaipur,Rajastan;State:Rajastan,Dist/Location:Jaipur
289;1;Jaigarh Fort;8;Jaipur;Rajastan;Jaigarh,Fort,Jaipur,Rajastan;State:Rajastan,Dist/Location:Jaipur
290;1;Lake Pichola;8;Udaipur ;Rajastan;Lake,Pichola,Udaipur,Rajastan;State:Rajastan,Dist/Location:Udaipur 
291;1;Jaisalmer Fort;8;Jaisalmer;Rajastan;Jaisalmer,Fort,Jaisalmer,Rajastan;State:Rajastan,Dist/Location:Jaisalmer
292;1;Birla Mandir;8;Jaipur;Rajastan;Birla,Mandir,Jaipur,Rajastan;State:Rajastan,Dist/Location:Jaipur
293;1;Kumbhalgarh;8;Rajsamand ;Rajastan;Kumbhalgarh,Rajsamand,Rajastan;State:Rajastan,Dist/Location:Rajsamand 
294;1;Umaid Bhawan Palace;8;Jodhpur;Rajastan;Umaid,Bhawan,Palace,Jodhpur,Rajastan;State:Rajastan,Dist/Location:Jodhpur
295;1;Nahargarh Fort;8;Jaipur ;Rajastan;Nahargarh,Fort,Jaipur,Rajastan;State:Rajastan,Dist/Location:Jaipur 
296;1;Jal Mahal;8;Jaipur;Rajastan;Jal,Mahal,Jaipur,Rajastan;State:Rajastan,Dist/Location:Jaipur
297;1;Lake Palace;8;Udaipur;Rajastan;Lake,Palace,Udaipur,Rajastan;State:Rajastan,Dist/Location:Udaipur
298;1;Jagdish Temple;8;Udaipur;Rajastan;Jagdish,Temple,Udaipur,Rajastan;State:Rajastan,Dist/Location:Udaipur
299;1;Keoladeo National Park;8;Bharatpur;Rajastan;Keoladeo,National,Park,Bharatpur,Rajastan;State:Rajastan,Dist/Location:Bharatpur
300;1;Govind Dev Ji Temple;8;Jaipur;Rajastan;Govind,Dev,Ji,Temple,Jaipur,Rajastan;State:Rajastan,Dist/Location:Jaipur
301;1;Junagarh Fort;8;Bikanagar;Rajastan;Junagarh,Fort,Bikanagar,Rajastan;State:Rajastan,Dist/Location:Bikanagar
302;1;Jag Mandir;8;Udaipur;Rajastan;Jag,Mandir,Udaipur,Rajastan;State:Rajastan,Dist/Location:Udaipur
303;1;Dilwara Temples;8;Mount Abu,;Rajastan;Dilwara,Temples,Mount,Abu,Rajastan;State:Rajastan,Dist/Location:Mount Abu,
304;1;Fateh Sagar Lake;8;Udaipur ;Rajastan;Fateh,Sagar,Lake,Udaipur,Rajastan;State:Rajastan,Dist/Location:Udaipur 
305;1;Monsoon Palace;8;Udaipur;Rajastan;Monsoon,Palace,Udaipur,Rajastan;State:Rajastan,Dist/Location:Udaipur
306;1;Aravalli Range;8;;Rajastan;Aravalli,Range,Rajastan;State:Rajastan,Dist/Location:
307;1;Saheliyon-ki-Bari;8;Udaipur ;Rajastan;Saheliyon-ki-Bari,Udaipur,Rajastan;State:Rajastan,Dist/Location:Udaipur 
308;1;Albert Hall Museum;8;Jaipur;Rajastan;Albert,Hall,Museum,Jaipur,Rajastan;State:Rajastan,Dist/Location:Jaipur
309;1;Jaswant Thada;8;Jodhpur;Rajastan;Jaswant,Thada,Jodhpur,Rajastan;State:Rajastan,Dist/Location:Jodhpur
310;1;Chittorgarh Fort;8;Chittorgarh;Rajastan;Chittorgarh,Fort,Chittorgarh,Rajastan;State:Rajastan,Dist/Location:Chittorgarh
311;1;Pushkar Lake;8;Ajmer ;Rajastan;Pushkar,Lake,Ajmer,Rajastan;State:Rajastan,Dist/Location:Ajmer 
312;1;Rambagh Palace;8;Jaipur;Rajastan;Rambagh,Palace,Jaipur,Rajastan;State:Rajastan,Dist/Location:Jaipur
313;1;Balsamand Lake;8;Jodhpur ;Rajastan;Balsamand,Lake,Jodhpur,Rajastan;State:Rajastan,Dist/Location:Jodhpur 
314;1;Kaylana Lake;8;Jodhpur ;Rajastan;Kaylana,Lake,Jodhpur,Rajastan;State:Rajastan,Dist/Location:Jodhpur 
315;1;Chand Baori;8;Jaipur ;Rajastan;Chand,Baori,Jaipur,Rajastan;State:Rajastan,Dist/Location:Jaipur 
316;1;Brahma Temple;8;Pushkar;Rajastan;Brahma,Temple,Pushkar,Rajastan;State:Rajastan,Dist/Location:Pushkar
317;1;Taragarh Fort;8;Bundi ;Rajastan;Taragarh,Fort,Bundi,Rajastan;State:Rajastan,Dist/Location:Bundi 
318;1;Lalgarh Palace;8;Bikaner ;Rajastan;Lalgarh,Palace,Bikaner,Rajastan;State:Rajastan,Dist/Location:Bikaner 
319;1;Raj Mandir Cinema;8;Jaipur;Rajastan;Raj,Mandir,Cinema,Jaipur,Rajastan;State:Rajastan,Dist/Location:Jaipur
320;1;Moti Magri;8;Udaipur;Rajastan;Moti,Magri,Udaipur,Rajastan;State:Rajastan,Dist/Location:Udaipur
321;1;Gangaur Ghat;8;Udaipur;Rajastan;Gangaur,Ghat,Udaipur,Rajastan;State:Rajastan,Dist/Location:Udaipur
322;1;Shiv Niwas Palace;8;Udaipur;Rajastan;Shiv,Niwas,Palace,Udaipur,Rajastan;State:Rajastan,Dist/Location:Udaipur
323;1;Ana Sagar Lake;8;Ajmer ;Rajastan;Ana,Sagar,Lake,Ajmer,Rajastan;State:Rajastan,Dist/Location:Ajmer 
324;1;Salim Singh Ki Haveli;8;Jaisalmer;Rajastan;Salim,Singh,Ki,Haveli,Jaisalmer,Rajastan;State:Rajastan,Dist/Location:Jaisalmer
325;1;Kuldhara;8;Jiyai;Rajastan;Kuldhara,Jiyai,Rajastan;State:Rajastan,Dist/Location:Jiyai
326;1;Nakki Lake;8;Mount Abu;Rajastan;Nakki,Lake,Mount,Abu,Rajastan;State:Rajastan,Dist/Location:Mount Abu
327;1;Lake Foy Sagar;8;Ajmer ;Rajastan;Lake,Foy,Sagar,Ajmer,Rajastan;State:Rajastan,Dist/Location:Ajmer 
328;1;Deeg Palace;8;Bharatpur ;Rajastan;Deeg,Palace,Bharatpur,Rajastan;State:Rajastan,Dist/Location:Bharatpur 
329;1;Ranthambore National Park;8;Madhopur;Rajastan;Ranthambore,National,Park,Madhopur,Rajastan;State:Rajastan,Dist/Location:Madhopur
330;1;Sariska Tiger Reserve;8;Alwar ;Rajastan;Sariska,Tiger,Reserve,Alwar,Rajastan;State:Rajastan,Dist/Location:Alwar 
331;1;Thekkady;8;‎Idukki;Kerela;Thekkady,‎Idukki,Kerela;State:Kerela,Dist/Location:‎Idukki
332;1;Padmanabhaswamy Temple;8;Thiruvananthapuram;Kerela;Padmanabhaswamy,Temple,Thiruvananthapuram,Kerela;State:Kerela,Dist/Location:Thiruvananthapuram
333;1;Attukal Temple;8;Attukal;Kerela;Attukal,Temple,Attukal,Kerela;State:Kerela,Dist/Location:Attukal
334;1;Vadakkunnathan Temple;8;Thrissur;Kerela;Vadakkunnathan,Temple,Thrissur,Kerela;State:Kerela,Dist/Location:Thrissur
335;1;Guruvayur Temple;8;Guruvayur;Kerela;Guruvayur,Temple,Guruvayur,Kerela;State:Kerela,Dist/Location:Guruvayur
336;1;Muzhappilangad Beach;8;Kannur ;Kerela;Muzhappilangad,Beach,Kannur,Kerela;State:Kerela,Dist/Location:Kannur 
337;1;Cherai Beach;8;Kochi;Kerela;Cherai,Beach,Kochi,Kerela;State:Kerela,Dist/Location:Kochi
338;1;Vembanad;8;Kumarakom;Kerela;Vembanad,Kumarakom,Kerela;State:Kerela,Dist/Location:Kumarakom
339;1;Mattancherry Palace;8;Kochi;Kerela;Mattancherry,Palace,Kochi,Kerela;State:Kerela,Dist/Location:Kochi
340;1;Paradesi Synagogue;8;Kochi;Kerela;Paradesi,Synagogue,Kochi,Kerela;State:Kerela,Dist/Location:Kochi
341;1;Thirunelli Temple;8;Thirunelly;Kerela;Thirunelli,Temple,Thirunelly,Kerela;State:Kerela,Dist/Location:Thirunelly
342;1;Santa Cruz Basilica;8;Kochi;Kerela;Santa,Cruz,Basilica,Kochi,Kerela;State:Kerela,Dist/Location:Kochi
343;1;St. Francis Church;8;Kochi;Kerela;St.,Francis,Church,Kochi,Kerela;State:Kerela,Dist/Location:Kochi
344;1;Kumarakom Bird Sanctuary;8;Kottayam;Kerela;Kumarakom,Bird,Sanctuary,Kottayam,Kerela;State:Kerela,Dist/Location:Kottayam
345;1;Eravikulam National Park;8;Idukki;Kerela;Eravikulam,National,Park,Idukki,Kerela;State:Kerela,Dist/Location:Idukki
346;1;Hill Palace;8;Tripunithura;Kerela;Hill,Palace,Tripunithura,Kerela;State:Kerela,Dist/Location:Tripunithura
347;1;Napier Museum;8;Thiruvananthapuram;Kerela;Napier,Museum,Thiruvananthapuram,Kerela;State:Kerela,Dist/Location:Thiruvananthapuram
348;1;Chembra Peak;8;Meppady ;Kerela;Chembra,Peak,Meppady,Kerela;State:Kerela,Dist/Location:Meppady 
349;1;Devikulam;8;Idukki ;Kerela;Devikulam,Idukki,Kerela;State:Kerela,Dist/Location:Idukki 
350;1;Alappuzha Beach;8;‎Alappuzha;Kerela;Alappuzha,Beach,‎Alappuzha,Kerela;State:Kerela,Dist/Location:‎Alappuzha
351;1;Mattupetty Dam;8;Mattupetty;Kerela;Mattupetty,Dam,Mattupetty,Kerela;State:Kerela,Dist/Location:Mattupetty
352;1;Anamudi;8;;Kerela;Anamudi,Kerela;State:Kerela,Dist/Location:
353;1;Ambalappuzha Sri Krishna Temple;8;Ambalapuzha;Kerela;Ambalappuzha,Sri,Krishna,Temple,Ambalapuzha,Kerela;State:Kerela,Dist/Location:Ambalapuzha
354;1;Krishnapuram Palace;8;Alappuzha ;Kerela;Krishnapuram,Palace,Alappuzha,Kerela;State:Kerela,Dist/Location:Alappuzha 
355;1;Bhoothathankettu;8;Ernakulam;Kerela;Bhoothathankettu,Ernakulam,Kerela;State:Kerela,Dist/Location:Ernakulam
356;1;Kannur Beach;8;Kannur ;Kerela;Kannur,Beach,Kannur,Kerela;State:Kerela,Dist/Location:Kannur 
357;1;Pallipuram Fort;8;Ernakulam ;Kerela;Pallipuram,Fort,Ernakulam,Kerela;State:Kerela,Dist/Location:Ernakulam 
358;1;Jawaharlal Nehru Stadium;8;Kochi;Kerela;Jawaharlal,Nehru,Stadium,Kochi,Kerela;State:Kerela,Dist/Location:Kochi
359;1;Cheraman Juma Mosque;8;Thrissur ;Kerela;Cheraman,Juma,Mosque,Thrissur,Kerela;State:Kerela,Dist/Location:Thrissur 
360;1;Pathiramanal;8;Alappuzha;Kerela;Pathiramanal,Alappuzha,Kerela;State:Kerela,Dist/Location:Alappuzha
361;1;Indo-Portuguese Museum;8;Kochi;Kerela;Indo-Portuguese,Museum,Kochi,Kerela;State:Kerela,Dist/Location:Kochi
362;1;Edakkal Caves;8;Edakkal;Kerela;Edakkal,Caves,Edakkal,Kerela;State:Kerela,Dist/Location:Edakkal
363;1;Arakkal Museum;8;Kannur;Kerela;Arakkal,Museum,Kannur,Kerela;State:Kerela,Dist/Location:Kannur
364;1;Veegaland;8;Kochi;Kerela;Veegaland,Kochi,Kerela;State:Kerela,Dist/Location:Kochi
365;1;Shakthan Thampuran Palace;8;Thrissur ;Kerela;Shakthan,Thampuran,Palace,Thrissur,Kerela;State:Kerela,Dist/Location:Thrissur 
366;1;Ernakulam Shiva Temple;8;Ernakulam;Kerela;Ernakulam,Shiva,Temple,Ernakulam,Kerela;State:Kerela,Dist/Location:Ernakulam
367;1;St. Mary's Syro-Malabar Catholic Forane Church;8;Champakulam;Kerela;St.,Mary's,Syro-Malabar,Catholic,Forane,Church,Champakulam,Kerela;State:Kerela,Dist/Location:Champakulam
368;1;Aranmula Parthasarathy Temple;8;Pathanamthitta ;Kerela;Aranmula,Parthasarathy,Temple,Pathanamthitta,Kerela;State:Kerela,Dist/Location:Pathanamthitta 
369;1;Tellicherry Fort;8;Kannur ;Kerela;Tellicherry,Fort,Kannur,Kerela;State:Kerela,Dist/Location:Kannur 
370;1;Rajarajeshwara Temple;8;Kannur ;Kerela;Rajarajeshwara,Temple,Kannur,Kerela;State:Kerela,Dist/Location:Kannur 
371;1;Thiruvambadi Sri Krishna Temple;8;Thrissur;Kerela;Thiruvambadi,Sri,Krishna,Temple,Thrissur,Kerela;State:Kerela,Dist/Location:Thrissur
372;1;Vismaya;8;Kannur;Kerela;Vismaya,Kannur,Kerela;State:Kerela,Dist/Location:Kannur
373;1;Mananchira Square;8;Kozhikode;Kerela;Mananchira,Square,Kozhikode,Kerela;State:Kerela,Dist/Location:Kozhikode
374;1;Chettikulangara Devi Temple;8;Alappuzha ;Kerela;Chettikulangara,Devi,Temple,Alappuzha,Kerela;State:Kerela,Dist/Location:Alappuzha 
375;1;Parassinikkadavu Snake Park;8;Kannur ;Kerela;Parassinikkadavu,Snake,Park,Kannur,Kerela;State:Kerela,Dist/Location:Kannur 
376;1;Our Lady of Dolours Syro-Malabar Catholic Basilica;8;Thrissur;Kerela;Our,Lady,of,Dolours,Syro-Malabar,Catholic,Basilica,Thrissur,Kerela;State:Kerela,Dist/Location:Thrissur
377;1;Periyar National Park;8;Idukki, Kottayam and Pathanamthitta,;Kerela;Periyar,National,Park,Idukki,Kottayam,and,Pathanamthitta,Kerela;State:Kerela,Dist/Location:Idukki, Kottayam and Pathanamthitta,
378;1;Fort Kochi;8;Kochi ;Kerela;Fort,Kochi,Kochi,Kerela;State:Kerela,Dist/Location:Kochi 
