ID;Active (0/1);Name *;Categories (x,y,z...);Reference #;EAN13;Tags,(x,y,z...);Feature(Name:Value:Position)
635;1;kempty Waterfalls;8;Dehradun;Uttarakhand;kempty,Waterfalls,Dehradun,Uttarakhand;State:Uttarakhand,Dist/Location:Dehradun
636;1;Corbett Waterfalls;8;Ramnagar;Uttarakhand;Corbett,Waterfalls,Ramnagar,Uttarakhand;State:Uttarakhand,Dist/Location:Ramnagar
637;1;jharia pani Waterfalls;8;Dehradun;Uttarakhand;jharia,pani,Waterfalls,Dehradun,Uttarakhand;State:Uttarakhand,Dist/Location:Dehradun
638;1;Bhatta Waterfalls;8;Mussoorie;Uttarakhand;Bhatta,Waterfalls,Mussoorie,Uttarakhand;State:Uttarakhand,Dist/Location:Mussoorie
639;1;Birthi Waterfalls;8;Pithoragarh;Uttarakhand;Birthi,Waterfalls,Pithoragarh,Uttarakhand;State:Uttarakhand,Dist/Location:Pithoragarh
640;1;Tiger Waterfall ;8;;Uttarakhand;Tiger,Waterfall,Uttarakhand;State:Uttarakhand,Dist/Location:
641;1;heena waterfall;8;;Uttarakhand;heena,waterfall,Uttarakhand;State:Uttarakhand,Dist/Location:
642;1;Guwahati;8;Guwahati;Assam;Guwahati,Guwahati,Assam;State:Assam,Dist/Location:Guwahati
643;1;Kaziranga National Park;8;Golaghat and Nagaon ;Assam;Kaziranga,National,Park,Golaghat,and,Nagaon,Assam;State:Assam,Dist/Location:Golaghat and Nagaon 
644;1;Dibrugarh;8;Dibrugarh;Assam;Dibrugarh,Dibrugarh,Assam;State:Assam,Dist/Location:Dibrugarh
645;1;Tezpur;8;Sonitpur;Assam;Tezpur,Sonitpur,Assam;State:Assam,Dist/Location:Sonitpur
646;1;Majuli;8;;Assam;Majuli,Assam;State:Assam,Dist/Location:
647;1;Manas National Park;8;Barpeta;Assam;Manas,National,Park,Barpeta,Assam;State:Assam,Dist/Location:Barpeta
648;1;Silchar;8;Guwahati;Assam;Silchar,Guwahati,Assam;State:Assam,Dist/Location:Guwahati
649;1;Jorhat;8;Jorhat;Assam;Jorhat,Jorhat,Assam;State:Assam,Dist/Location:Jorhat
650;1;Sivasagar;8;Sivasagar;Assam;Sivasagar,Sivasagar,Assam;State:Assam,Dist/Location:Sivasagar
651;1;Haflong;8;North Cachar Hills;Assam;Haflong,North,Cachar,Hills,Assam;State:Assam,Dist/Location:North Cachar Hills
652;1;Dibru-Saikhowa National Park;8;Tinsukia;Assam;Dibru-Saikhowa,National,Park,Tinsukia,Assam;State:Assam,Dist/Location:Tinsukia
653;1;Nameri National Park;8;Tezpur;Assam;Nameri,National,Park,Tezpur,Assam;State:Assam,Dist/Location:Tezpur
654;1;Digboi;8;Digboi;Assam;Digboi,Digboi,Assam;State:Assam,Dist/Location:Digboi
655;1;Kohora;8;Kohora;Assam;Kohora,Kohora,Assam;State:Assam,Dist/Location:Kohora
656;1;Lumding;8;Nagaon;Assam;Lumding,Nagaon,Assam;State:Assam,Dist/Location:Nagaon
657;1;Diphu;8;Diphu;Assam;Diphu,Diphu,Assam;State:Assam,Dist/Location:Diphu
658;1;Abhayapuri;8;Abhayapuri;Assam;Abhayapuri,Abhayapuri,Assam;State:Assam,Dist/Location:Abhayapuri
659;1;Sivakunda Waterfall;8;Morigaon;Assam;Sivakunda,Waterfall,Morigaon,Assam;State:Assam,Dist/Location:Morigaon
660;1;Akashiganga;8;Nagaon;Assam;Akashiganga,Nagaon,Assam;State:Assam,Dist/Location:Nagaon
661;1;Champawati Kunda;8;Nagaon;Assam;Champawati,Kunda,Nagaon,Assam;State:Assam,Dist/Location:Nagaon
662;1;Brihadeeswarar Temple;8;Thanjavur;Tamil Nadu;Brihadeeswarar,Temple,Thanjavur,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Thanjavur
663;1;Kapaleeshwarar Temple;8;Chennai;Tamil Nadu;Kapaleeshwarar,Temple,Chennai,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Chennai
664;1;Vivekananda Rock Memorial;8;Kanyakumari;Tamil Nadu;Vivekananda,Rock,Memorial,Kanyakumari,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Kanyakumari
665;1;Ramanathaswamy Temple;8;Rameswaram;Tamil Nadu;Ramanathaswamy,Temple,Rameswaram,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Rameswaram
666;1;Madras Crocodile Bank Trust;8;Mahabalipuram;Tamil Nadu;Madras,Crocodile,Bank,Trust,Mahabalipuram,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Mahabalipuram
667;1;Pancha Rathas;8;Mahabalipuram;Tamil Nadu;Pancha,Rathas,Mahabalipuram,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Mahabalipuram
668;1;Ranganathaswamy Temple, Srirangam;8;Thiruvarangam;Tamil Nadu;Ranganathaswamy,Temple,Srirangam,Thiruvarangam,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Thiruvarangam
669;1;Vadapalani Andavar Temple;8;Chennai;Tamil Nadu;Vadapalani,Andavar,Temple,Chennai,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Chennai
670;1;Meenakshi Amman Temple;8;Madurai;Tamil Nadu;Meenakshi,Amman,Temple,Madurai,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Madurai
671;1;Dhyanalinga;8;Coimbatore;Tamil Nadu;Dhyanalinga,Coimbatore,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Coimbatore
672;1;Airavatesvara Temple;8;Kumbakonam;Tamil Nadu;Airavatesvara,Temple,Kumbakonam,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Kumbakonam
673;1;Marina Beach;8;Chennai;Tamil Nadu;Marina,Beach,Chennai,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Chennai
674;1;Edward Elliot's Beach;8;Chennai;Tamil Nadu;Edward,Elliot's,Beach,Chennai,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Chennai
675;1;Berijam Lake;8;Dindigul;Tamil Nadu;Berijam,Lake,Dindigul,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Dindigul
676;1;Nilgiri Mountain Railway;8;;Tamil Nadu;Nilgiri,Mountain,Railway,Tamil,Nadu;State:Tamil Nadu,Dist/Location:
677;1;Nilgiri mountains;8;;Tamil Nadu;Nilgiri,mountains,Tamil,Nadu;State:Tamil Nadu,Dist/Location:
678;1;Ooty Lake;8;Nilgiri;Tamil Nadu;Ooty,Lake,Nilgiri,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Nilgiri
679;1;Padmanabhapuram Palace;8;Padmanabhapuram;Tamil Nadu;Padmanabhapuram,Palace,Padmanabhapuram,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Padmanabhapuram
680;1;Arignar Anna Zoological Park;8;Chennai;Tamil Nadu;Arignar,Anna,Zoological,Park,Chennai,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Chennai
681;1;Guindy National Park;8;Chennai;Tamil Nadu;Guindy,National,Park,Chennai,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Chennai
682;1;Thiruvalluvar Statue;8;Kanyakumari;Tamil Nadu;Thiruvalluvar,Statue,Kanyakumari,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Kanyakumari
683;1;Doddabetta;8;Nilgiri;Tamil Nadu;Doddabetta,Nilgiri,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Nilgiri
684;1;Vattakottai Fort;8;Vattakkottai;Tamil Nadu;Vattakottai,Fort,Vattakkottai,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Vattakkottai
685;1;Thanumalayan Temple;8;Suchindram;Tamil Nadu;Thanumalayan,Temple,Suchindram,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Suchindram
686;1;Anaimalai Hills;8;;Tamil Nadu;Anaimalai,Hills,Tamil,Nadu;State:Tamil Nadu,Dist/Location:
687;1;Government Rose Garden;8;Ooty;Tamil Nadu;Government,Rose,Garden,Ooty,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Ooty
688;1;Thirumalai Nayakkar Mahal;8;Madurai;Tamil Nadu;Thirumalai,Nayakkar,Mahal,Madurai,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Madurai
689;1;Government Botanical Gardens;8;Ooty;Tamil Nadu;Government,Botanical,Gardens,Ooty,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Ooty
690;1;Gandhi Memorial Museum;8;Madurai;Tamil Nadu;Gandhi,Memorial,Museum,Madurai,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Madurai
691;1;Kodaikanal Lake;8;Dindigul;Tamil Nadu;Kodaikanal,Lake,Dindigul,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Dindigul
692;1;Kiliyur Falls;8;Pattipadi;Tamil Nadu;Kiliyur,Falls,Pattipadi,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Pattipadi
693;1;St. Thomas Mount;8;Chennai;Tamil Nadu;St.,Thomas,Mount,Chennai,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Chennai
694;1;Siruvani Waterfalls;8;Coimbatore;Tamil Nadu;Siruvani,Waterfalls,Coimbatore,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Coimbatore
695;1;Shore Temple;8;Mahabalipuram;Tamil Nadu;Shore,Temple,Mahabalipuram,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Mahabalipuram
696;1;Suruli Falls;8;Theni;Tamil Nadu;Suruli,Falls,Theni,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Theni
697;1;Koodal Azhagar Temple;8;Madurai;Tamil Nadu;Koodal,Azhagar,Temple,Madurai,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Madurai
698;1;Black Thunder;8;Coimbatore;Tamil Nadu;Black,Thunder,Coimbatore,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Coimbatore
699;1;Covelong;8;Chennai;Tamil Nadu;Covelong,Chennai,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Chennai
700;1;Vandiyur Mariamman Teppakulam;8;;Tamil Nadu;Vandiyur,Mariamman,Teppakulam,Tamil,Nadu;State:Tamil Nadu,Dist/Location:
701;1;Pamban Bridge;8;Pamban;Tamil Nadu;Pamban,Bridge,Pamban,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Pamban
702;1;Government Museum;8;Chennai;Tamil Nadu;Government,Museum,Chennai,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Chennai
703;1;Fort St. George;8;Chennai;Tamil Nadu;Fort,St.,George,Chennai,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Chennai
704;1;Stone House;8;Ooty;Tamil Nadu;Stone,House,Ooty,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Ooty
705;1;Mathur Aqueduct;8;Kanyakumari;Tamil Nadu;Mathur,Aqueduct,Kanyakumari,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Kanyakumari
706;1;Athisayam;8;Madurai;Tamil Nadu;Athisayam,Madurai,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Madurai
707;1;Mudumalai National Park;8;Nilgiri;Tamil Nadu;Mudumalai,National,Park,Nilgiri,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Nilgiri
708;1;Annamalaiyar Temple;8;Tiruvannamalai;Tamil Nadu;Annamalaiyar,Temple,Tiruvannamalai,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Tiruvannamalai
709;1;Amirthi Zoological Park;8;Vellore;Tamil Nadu;Amirthi,Zoological,Park,Vellore,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Vellore
710;1;Puliyancholai Falls;8;Tiruchirappalli;Tamil Nadu;Puliyancholai,Falls,Tiruchirappalli,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Tiruchirappalli
711;1;Agaya Gangai Falls;8;Tiruchirappalli;Tamil Nadu;Agaya,Gangai,Falls,Tiruchirappalli,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Tiruchirappalli
712;1;Pazhaya Courtallaruvi;8;Tenkasi;Tamil Nadu;Pazhaya,Courtallaruvi,Tenkasi,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Tenkasi
713;1;Five Falls / Aintharuvi;8;Tenkasi;Tamil Nadu;Five,Falls,/,Aintharuvi,Tenkasi,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Tenkasi
714;1;Courtallam Falls / Kutralam Falls;8;Tenkasi;Tamil Nadu;Courtallam,Falls,/,Kutralam,Falls,Tenkasi,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Tenkasi
715;1;Pykara Falls;8;Ooty;Tamil Nadu;Pykara,Falls,Ooty,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Ooty
716;1;Kalhatty Falls;8;Ooty;Tamil Nadu;Kalhatty,Falls,Ooty,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Ooty
717;1;Suruli Waterfalls;8;Madurai;Tamil Nadu;Suruli,Waterfalls,Madurai,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Madurai
718;1;Kumbakkarai Waterfalls;8;Madurai;Tamil Nadu;Kumbakkarai,Waterfalls,Madurai,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Madurai
719;1;Thiruparappu Waterfalls;8;Kanyakumari;Tamil Nadu;Thiruparappu,Waterfalls,Kanyakumari,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Kanyakumari
720;1;Olakkay Aruvi Waterfalls;8;Kanyakumari;Tamil Nadu;Olakkay,Aruvi,Waterfalls,Kanyakumari,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Kanyakumari
721;1;Thalaiyar Falls / Rat Tail Falls;8;Kodaikanal;Tamil Nadu;Thalaiyar,Falls,/,Rat,Tail,Falls,Kodaikanal,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Kodaikanal
722;1;Silver Cascade;8;Kodaikanal;Tamil Nadu;Silver,Cascade,Kodaikanal,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Kodaikanal
723;1;Pambar Falls;8;Kodaikanal;Tamil Nadu;Pambar,Falls,Kodaikanal,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Kodaikanal
724;1;Fairy Falls;8;Kodaikanal;Tamil Nadu;Fairy,Falls,Kodaikanal,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Kodaikanal
725;1;Bear Shola Falls;8;Kodaikanal;Tamil Nadu;Bear,Shola,Falls,Kodaikanal,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Kodaikanal
726;1;Law's Falls;8;Coonoor;Tamil Nadu;Law's,Falls,Coonoor,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Coonoor
727;1;Catherine Falls;8;Coonoor;Tamil Nadu;Catherine,Falls,Coonoor,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Coonoor
728;1;Vaideki Waterfalls;8;Coimbatore;Tamil Nadu;Vaideki,Waterfalls,Coimbatore,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Coimbatore
729;1;Monkey Waterfalls;8;Coimbatore;Tamil Nadu;Monkey,Waterfalls,Coimbatore,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Coimbatore
730;1;Kodiveri Dam & Waterfalls;8;Coimbatore;Tamil Nadu;Kodiveri,Dam,&,Waterfalls,Coimbatore,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Coimbatore
731;1;Hogenakkal Waterfall;8;Dharmapuri;Tamil Nadu;Hogenakkal,Waterfall,Dharmapuri,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Dharmapuri
732;1;Kanyakumari Beach;8;Kanyakumari;Tamil Nadu;Kanyakumari,Beach,Kanyakumari,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Kanyakumari
733;1;Mahabalipuram Beach;8;Mahabalipuram;Tamil Nadu;Mahabalipuram,Beach,Mahabalipuram,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Mahabalipuram
734;1;Poompuhar Port;8;Chidambaram;Tamil Nadu;Poompuhar,Port,Chidambaram,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Chidambaram
735;1;Elliot's Beach;8;Chennai;Tamil Nadu;Elliot's,Beach,Chennai,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Chennai
736;1;V.G.P. Golden Beach;8;Chennai;Tamil Nadu;V.G.P.,Golden,Beach,Chennai,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Chennai
737;1;Marina Beach & Aquarium;8;Chennai;Tamil Nadu;Marina,Beach,&,Aquarium,Chennai,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Chennai
738;1;Thiruchendur;8;Kanyakumari;Tamil Nadu;Thiruchendur,Kanyakumari,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Kanyakumari
739;1;Covelong Beach;8;Mahabalipuram;Tamil Nadu;Covelong,Beach,Mahabalipuram,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Mahabalipuram
740;1;Sadras Beach Resort;8;Mahabalipuram;Tamil Nadu;Sadras,Beach,Resort,Mahabalipuram,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Mahabalipuram
741;1;Nagapattinam Beach;8;Thanjavur;Tamil Nadu;Nagapattinam,Beach,Thanjavur,Tamil,Nadu;State:Tamil Nadu,Dist/Location:Thanjavur
742;1;Vengpui Peak;8;Lawngtlai;Mizoram;Vengpui,Peak,Lawngtlai,Mizoram;State:Mizoram,Dist/Location:Lawngtlai
743;1;Lohawka Wildlife Sanctuary;8;Lawngtlai;Mizoram;Lohawka,Wildlife,Sanctuary,Lawngtlai,Mizoram;State:Mizoram,Dist/Location:Lawngtlai
744;1;Sinemon Wildlife Sanctuary;8;Lawngtlai;Mizoram;Sinemon,Wildlife,Sanctuary,Lawngtlai,Mizoram;State:Mizoram,Dist/Location:Lawngtlai
745;1;Kawmzawl;8;Lawngtlai;Mizoram;Kawmzawl,Lawngtlai,Mizoram;State:Mizoram,Dist/Location:Lawngtlai
746;1;Ngengpui Wildlife Sanctuary;8;Lawngtlai;Mizoram;Ngengpui,Wildlife,Sanctuary,Lawngtlai,Mizoram;State:Mizoram,Dist/Location:Lawngtlai
747;1;Vantawng WaterWaterfalls;8;Serchhip;Mizoram;Vantawng,WaterWaterfalls,Serchhip,Mizoram;State:Mizoram,Dist/Location:Serchhip
748;1;Zoluti Hriatrengna Lung;8;Serchhip;Mizoram;Zoluti,Hriatrengna,Lung,Serchhip,Mizoram;State:Mizoram,Dist/Location:Serchhip
749;1;Chhingpuii Thlan;8;Serchhip;Mizoram;Chhingpuii,Thlan,Serchhip,Mizoram;State:Mizoram,Dist/Location:Serchhip
750;1;Thenzawl Deer Park;8;Serchhip;Mizoram;Thenzawl,Deer,Park,Serchhip,Mizoram;State:Mizoram,Dist/Location:Serchhip
751;1;Lunglei – Bridge of Rock;8;Lunglei;Mizoram;Lunglei,–,Bridge,of,Rock,Lunglei,Mizoram;State:Mizoram,Dist/Location:Lunglei
752;1;Serkawn;8;Lunglei;Mizoram;Serkawn,Lunglei,Mizoram;State:Mizoram,Dist/Location:Lunglei
753;1;Khawnglung Wildlife Sanctuary;8;Lunglei;Mizoram;Khawnglung,Wildlife,Sanctuary,Lunglei,Mizoram;State:Mizoram,Dist/Location:Lunglei
754;1;Nghasih Stream;8;Lunglei;Mizoram;Nghasih,Stream,Lunglei,Mizoram;State:Mizoram,Dist/Location:Lunglei
755;1;Theiriat Tlang;8;Lunglei;Mizoram;Theiriat,Tlang,Lunglei,Mizoram;State:Mizoram,Dist/Location:Lunglei
756;1;Thorangtlang Wildlife Sanctuary;8;Lunglei;Mizoram;Thorangtlang,Wildlife,Sanctuary,Lunglei,Mizoram;State:Mizoram,Dist/Location:Lunglei
757;1;Saza Wildlife Sanctuary;8;Lunglei;Mizoram;Saza,Wildlife,Sanctuary,Lunglei,Mizoram;State:Mizoram,Dist/Location:Lunglei
758;1;Murlen National Park;8;;Mizoram;Murlen,National,Park,Mizoram;State:Mizoram,Dist/Location:
759;1;Rih Dil Lake;8;Champhai;Mizoram;Rih,Dil,Lake,Champhai,Mizoram;State:Mizoram,Dist/Location:Champhai
760;1;Kawlkulh;8;Champhai;Mizoram;Kawlkulh,Champhai,Mizoram;State:Mizoram,Dist/Location:Champhai
761;1;Phawngpui Peak;8;Champhai;Mizoram;Phawngpui,Peak,Champhai,Mizoram;State:Mizoram,Dist/Location:Champhai
762;1;Lengteng Hills;8;Champhai;Mizoram;Lengteng,Hills,Champhai,Mizoram;State:Mizoram,Dist/Location:Champhai
763;1;Lengteng Wildlife Sanctuary;8;Champhai;Mizoram;Lengteng,Wildlife,Sanctuary,Champhai,Mizoram;State:Mizoram,Dist/Location:Champhai
764;1;Lamsial Puk;8;Champhai;Mizoram;Lamsial,Puk,Champhai,Mizoram;State:Mizoram,Dist/Location:Champhai
765;1;Palak Wildlife Sanctuary;8;Champhai;Mizoram;Palak,Wildlife,Sanctuary,Champhai,Mizoram;State:Mizoram,Dist/Location:Champhai
766;1;Fiara Tui;8;Champhai;Mizoram;Fiara,Tui,Champhai,Mizoram;State:Mizoram,Dist/Location:Champhai
767;1;Kungawrhi Puk;8;Champhai;Mizoram;Kungawrhi,Puk,Champhai,Mizoram;State:Mizoram,Dist/Location:Champhai
768;1;Mura Puk;8;Champhai;Mizoram;Mura,Puk,Champhai,Mizoram;State:Mizoram,Dist/Location:Champhai
769;1;Thasiama Seno Neihna;8;Champhai;Mizoram;Thasiama,Seno,Neihna,Champhai,Mizoram;State:Mizoram,Dist/Location:Champhai
770;1;Hnahlan;8;Champhai;Mizoram;Hnahlan,Champhai,Mizoram;State:Mizoram,Dist/Location:Champhai
771;1;Lalruanga Lung;8;Champhai;Mizoram;Lalruanga,Lung,Champhai,Mizoram;State:Mizoram,Dist/Location:Champhai
772;1;Durtlang Hills;8;Aizawl;Mizoram;Durtlang,Hills,Aizawl,Mizoram;State:Mizoram,Dist/Location:Aizawl
773;1;Bung;8;Aizawl;Mizoram;Bung,Aizawl,Mizoram;State:Mizoram,Dist/Location:Aizawl
774;1;Tamdil Lake;8;Aizawl;Mizoram;Tamdil,Lake,Aizawl,Mizoram;State:Mizoram,Dist/Location:Aizawl
775;1;Paikhai;8;Aizawl;Mizoram;Paikhai,Aizawl,Mizoram;State:Mizoram,Dist/Location:Aizawl
776;1;Mini Zoological Garden;8;Aizawl;Mizoram;Mini,Zoological,Garden,Aizawl,Mizoram;State:Mizoram,Dist/Location:Aizawl
777;1;Mizoram State Museum;8;Aizawl;Mizoram;Mizoram,State,Museum,Aizawl,Mizoram;State:Mizoram,Dist/Location:Aizawl
778;1;Luangmual Handicrafts Centre;8;Aizawl;Mizoram;Luangmual,Handicrafts,Centre,Aizawl,Mizoram;State:Mizoram,Dist/Location:Aizawl
779;1;Sibuta Lung;8;Aizawl;Mizoram;Sibuta,Lung,Aizawl,Mizoram;State:Mizoram,Dist/Location:Aizawl
780;1;Khawnlung Wildlife Santuary;8;Aizawl;Mizoram;Khawnlung,Wildlife,Santuary,Aizawl,Mizoram;State:Mizoram,Dist/Location:Aizawl
